"","_id","operator_registration_number","postal_code","ward_number","ward_name"
"3482",1731459,"STR-2203-FXMKVD","M4L","19","Beaches-East York"
"3483",1731460,"STR-2203-GFTKVF","M5P","12","Toronto-St. Paul's"
"3484",1731461,"STR-2203-GMZKVG","M5V","10","Spadina-Fort York"
"3485",1731462,"STR-2203-HLTKVK","M2J","17","Don Valley North"
"3486",1731463,"STR-2203-HTZKVL","M5S","13.0","Toronto Centre"
"3487",1731464,"STR-2203-JCGKVM","M4C","19","Beaches-East York"
"3488",1731465,"STR-2203-FQWXVC","M5T","10","Spadina-Fort York"
"3489",1731466,"STR-2203-FYCXVD","M5J","10","Spadina-Fort York"
"3490",1731467,"STR-2203-GGJXVF","M4Y","13","Toronto Centre"
"3491",1731468,"STR-2203-GPQXVG","M5J","10","Spadina-Fort York"
"3492",1731469,"STR-2203-GWWXVH","M9A","02","Etobicoke Centre"
"3493",1731470,"STR-2203-HFCXVJ","M6K","10.0","Spadina-Fort York"
"3494",1731471,"STR-2203-HMJXVK","M5A","13","Toronto Centre"
"3495",1731472,"STR-2203-HVQXVL","M6C","12","Toronto-St. Paul's"
"3496",1731473,"STR-2203-JCWXVM","M9B","03","Etobicoke-Lakeshore"
"3497",1731474,"STR-2203-FYTKVD","M8V","3.0","Etobicoke-Lakeshore"
"3498",1731475,"STR-2203-GGZKVF","M5V","10","Spadina-Fort York"
"3499",1731476,"STR-2203-HFTKVJ","M9B","02","Etobicoke Centre"
"3500",1731477,"STR-2203-HMZKVK","M5V","10","Spadina-Fort York"
"3501",1731478,"STR-2203-HWGKVL","M5P","12","Toronto-St. Paul's"
"3502",1731479,"STR-2203-JDMKVM","M5J","10","Spadina-Fort York"
"3503",1731480,"STR-2203-FJWXVB","M3L","07","Humber River-Black Creek"
"3504",1731481,"STR-2203-FZJXVD","M5J","10","Spadina-Fort York"
"3505",1731482,"STR-2203-GHQXVF","M6J","10","Spadina-Fort York"
"3506",1731483,"STR-2203-GQWXVG","M5V","10","Spadina-Fort York"
"3507",1731484,"STR-2203-GYCXVH","M6H","09","Davenport"
"3508",1731485,"STR-2203-HGJXVJ","M4G","15","Don Valley West"
"3509",1731486,"STR-2203-HPQXVK","M5T","10","Spadina-Fort York"
"3510",1731487,"STR-2203-FKMKVB","M4C","19","Beaches-East York"
"3511",1731488,"STR-2203-FSTKVC","M5V","10","Spadina-Fort York"
"3512",1731489,"STR-2203-FZZKVD","M6K","10","Spadina-Fort York"
"3513",1731490,"STR-2203-GJGKVF","M2K","17","Don Valley North"
"3514",1731491,"STR-2203-GYTKVH","M5J","10","Spadina-Fort York"
"3515",1731492,"STR-2203-HGZKVJ","M6K","04","Parkdale-High Park"
"3516",1731493,"STR-2203-HQGKVK","M5V","10","Spadina-Fort York"
"3517",1731494,"STR-2203-HXMKVL","M1N","20","Scarborough Southwest"
"3518",1731495,"STR-2203-JFTKVM","M6G","12","Toronto-St. Paul's"
"3519",1731496,"STR-2203-FLCXVB","M5S","11","University-Rosedale"
"3520",1731497,"STR-2203-FTJXVC","M4L","19","Beaches-East York"
"3521",1731498,"STR-2203-GSCXVG","M5V","10","Spadina-Fort York"
"3522",1731499,"STR-2203-HHQXVJ","M6J","10","Spadina-Fort York"
"3523",1731500,"STR-2203-HQWXVK","M1S","23","Scarborough North"
"3524",1731501,"STR-2203-HYCXVL","M5V","10","Spadina-Fort York"
"3525",1731502,"STR-2203-JGJXVM","M5E","10.0","Spadina-Fort York"
"3526",1731503,"STR-2203-FLTKVB","M6E","09","Davenport"
"3527",1731504,"STR-2203-FTZKVC","M6H","09","Davenport"
"3528",1731505,"STR-2203-GKMKVF","M3C","16","Don Valley East"
"3529",1731506,"STR-2203-GSTKVG","M3A","16","Don Valley East"
"3530",1731507,"STR-2203-GZZKVH","M6P","04","Parkdale-High Park"
"3531",1731508,"STR-2203-HJGKVJ","M6G","11","University-Rosedale"
"3532",1731509,"STR-2203-HRMKVK","M6K","04","Parkdale-High Park"
"3533",1731510,"STR-2203-JGZKVM","M5R","12","Toronto-St. Paul's"
"3534",1731511,"STR-2203-FDPVHB","M5V","10","Spadina-Fort York"
"3535",1731512,"STR-2203-FLVVHC","M4E","19","Beaches-East York"
"3536",1731513,"STR-2203-GCHVHF","M4P","15","Don Valley West"
"3537",1731514,"STR-2203-GKPVHG","M1M","20","Scarborough Southwest"
"3538",1731515,"STR-2203-GSVVHH","M6H","09","Davenport"
"3539",1731516,"STR-2203-HBBVHJ","M6J","10","Spadina-Fort York"
"3540",1731517,"STR-2203-HJHVHK","M6G","12","Toronto-St. Paul's"
"3541",1731518,"STR-2203-HRPVHL","M6J","10","Spadina-Fort York"
"3542",1731519,"STR-2203-HYVVHM","M2K","17","Don Valley North"
"3543",1731520,"STR-2203-FFFHHB","M2J","17","Don Valley North"
"3544",1731521,"STR-2203-GCYHHF","M4A","16","Don Valley East"
"3545",1731522,"STR-2203-GLFHHG","M1V","23","Scarborough North"
"3546",1731523,"STR-2203-HJYHHK","M4P","15","Don Valley West"
"3547",1731524,"STR-2203-HSFHHL","M5V","10","Spadina-Fort York"
"3548",1731525,"STR-2203-HZLHHM","M3C","16","Don Valley East"
"3549",1731526,"STR-2203-FFVVHB","M6P","04","Parkdale-High Park"
"3550",1731527,"STR-2203-FPBVHC","M5V","10","Spadina-Fort York"
"3551",1731528,"STR-2203-FWHVHD","M5V","10","Spadina-Fort York"
"3552",1731529,"STR-2203-GDPVHF","M8V","03","Etobicoke-Lakeshore"
"3553",1731530,"STR-2203-GLVVHG","M6P","04","Parkdale-High Park"
"3554",1731531,"STR-2203-GVBVHH","M2N","18","Willowdale"
"3555",1731532,"STR-2203-HCHVHJ","M5P","12","Toronto-St. Paul's"
"3556",1731533,"STR-2203-HKPVHK","M5V","10","Spadina-Fort York"
"3557",1731534,"STR-2203-HSVVHL","M4Y","13","Toronto Centre"
"3558",1731535,"STR-2203-FPSHHC","M6J","10","Spadina-Fort York"
"3559",1731536,"STR-2203-FWYHHD","M6K","10","Spadina-Fort York"
"3560",1731537,"STR-2203-GFFHHF","M6H","09","Davenport"
"3561",1731538,"STR-2203-GMLHHG","M5V","10","Spadina-Fort York"
"3562",1731539,"STR-2203-GVSHHH","M6G","11","University-Rosedale"
"3563",1731540,"STR-2203-HCYHHJ","M2J","17","Don Valley North"
"3564",1731541,"STR-2203-HLFHHK","M3C","16","Don Valley East"
"3565",1731542,"STR-2203-HTLHHL","M5V","10","Spadina-Fort York"
"3566",1731543,"STR-2203-FHBVHB","M4J","14","Toronto-Danforth"
"3567",1731544,"STR-2203-FQHVHC","M6E","12","Toronto-St. Paul's"
"3568",1731545,"STR-2207-JGXDVM","M6H","09","Davenport"
"3569",1731546,"STR-2203-FXPVHD","M5G","11","University-Rosedale"
"3570",1731547,"STR-2203-GFVVHF","M5V","10","Spadina-Fort York"
"3571",1731548,"STR-2203-GPBVHG","M5B","13","Toronto Centre"
"3572",1731549,"STR-2203-GWHVHH","M4E","19","Beaches-East York"
"3573",1731550,"STR-2203-HDPVHJ","M5S","11","University-Rosedale"
"3574",1731551,"STR-2203-HLVVHK","M6J","10","Spadina-Fort York"
"3575",1731552,"STR-2203-HVBVHL","M5B","13","Toronto Centre"
"3576",1731553,"STR-2203-JCHVHM","M1E","25","Scarborough-Rouge Park"
"3577",1731554,"STR-2203-FYFHHD","M4S","12","Toronto-St. Paul's"
"3578",1731555,"STR-2203-GGLHHF","M4L","19","Beaches-East York"
"3579",1731556,"STR-2203-GPSHHG","M5R","12","Toronto-St. Paul's"
"3580",1731557,"STR-2203-GWYHHH","M1W","22","Scarborough-Agincourt"
"3581",1731558,"STR-2203-HFFHHJ","M4Y","13","Toronto Centre"
"3582",1731559,"STR-2203-HMLHHK","M3J","07","Humber River-Black Creek"
"3583",1731560,"STR-2203-HVSHHL","M4M","14","Toronto-Danforth"
"3584",1731561,"STR-2203-JCYHHM","M5V","10","Spadina-Fort York"
"3585",1731562,"STR-2203-FJHVHB","M5V","10","Spadina-Fort York"
"3586",1731563,"STR-2203-FYVVHD","M2R","18","Willowdale"
"3587",1731564,"STR-2203-GQHVHG","M6G","11","University-Rosedale"
"3588",1731565,"STR-2203-GXPVHH","M5T","10","Spadina-Fort York"
"3589",1731566,"STR-2203-HPBVHK","M5S","11","University-Rosedale"
"3590",1731567,"STR-2203-HWHVHL","M6L","05","York South-Weston"
"3591",1731568,"STR-2203-FJYHHB","M1C","25","Scarborough-Rouge Park"
"3592",1731569,"STR-2203-FZLHHD","M5V","10","Spadina-Fort York"
"3593",1731570,"STR-2203-GHSHHF","M9W","01","Etobicoke North"
"3594",1731571,"STR-2203-GQYHHG","M4L","14","Toronto-Danforth"
"3595",1731572,"STR-2203-HGLHHJ","M5V","10","Spadina-Fort York"
"3596",1731573,"STR-2203-HWYHHL","M1P","21","Scarborough Centre"
"3597",1731574,"STR-2203-JFFHHM","M8V","03","Etobicoke-Lakeshore"
"3598",1731575,"STR-2203-FKPVHB","M6K","10","Spadina-Fort York"
"3599",1731576,"STR-2203-FSVVHC","M5E","10","Spadina-Fort York"
"3600",1731577,"STR-2203-GBBVHD","M5V","10","Spadina-Fort York"
"3601",1731578,"STR-2203-GJHVHF","M5V","10","Spadina-Fort York"
"3602",1731579,"STR-2203-HHBVHJ","M5V","10","Spadina-Fort York"
"3603",1731580,"STR-2203-HQHVHK","M6K","10","Spadina-Fort York"
"3604",1731581,"STR-2203-HXPVHL","M9C","02","Etobicoke Centre"
"3605",1731582,"STR-2203-JFVVHM","M6K","04","Parkdale-High Park"
"3606",1731583,"STR-2203-FTLHHC","M5V","10","Spadina-Fort York"
"3607",1731584,"STR-2203-GBSHHD","M1V","22","Scarborough-Agincourt"
"3608",1731585,"STR-2203-GJYHHF","M5A","13","Toronto Centre"
"3609",1731586,"STR-2203-GSFHHG","M3A","16","Don Valley East"
"3610",1731587,"STR-2203-GZLHHH","M1L","20","Scarborough Southwest"
"3611",1731588,"STR-2203-HHSHHJ","M5A","13.0","Toronto Centre"
"3612",1731589,"STR-2203-HYFHHL","M6R","04","Parkdale-High Park"
"3613",1731590,"STR-2203-JGLHHM","M5A","13","Toronto Centre"
"3614",1731591,"STR-2203-FDRBHB","M6R","04","Parkdale-High Park"
"3615",1731592,"STR-2203-FLXBHC","M9B","2.0","Etobicoke Centre"
"3616",1731593,"STR-2203-GCKBHF","M5V","10","Spadina-Fort York"
"3617",1731594,"STR-2203-GKRBHG","M2J","17","Don Valley North"
"3618",1731595,"STR-2203-GSXBHH","M3A","16","Don Valley East"
"3619",1731596,"STR-2203-HBDBHJ","M6J","09","Davenport"
"3620",1731597,"STR-2203-HJKBHK","M6K","04","Parkdale-High Park"
"3621",1731598,"STR-2203-HRRBHL","M5R","11","University-Rosedale"
"3622",1731599,"STR-2203-HYXBHM","M5V","10","Spadina-Fort York"
"3623",1731600,"STR-2203-FFGPHB","M5J","10","Spadina-Fort York"
"3624",1731601,"STR-2203-FMMPHC","M5V","10","Spadina-Fort York"
"3625",1731602,"STR-2203-FVTPHD","M5V","10","Spadina-Fort York"
"3626",1731603,"STR-2203-GLGPHG","M6P","09","Davenport"
"3627",1731604,"STR-2203-GTMPHH","M6G","11","University-Rosedale"
"3628",1731605,"STR-2203-HBTPHJ","M6N","05","York South-Weston"
"3629",1731606,"STR-2203-HJZPHK","M5A","13","Toronto Centre"
"3630",1731607,"STR-2203-HSGPHL","M3H","06","York Centre"
"3631",1731608,"STR-2203-HZMPHM","M4K","14","Toronto-Danforth"
"3632",1731609,"STR-2203-FWKBHD","M6K","04","Parkdale-High Park"
"3633",1731610,"STR-2203-GVDBHH","M6N","05","York South-Weston"
"3634",1731611,"STR-2203-HCKBHJ","M9W","01","Etobicoke North"
"3635",1731612,"STR-2203-HKRBHK","M1N","20","Scarborough Southwest"
"3636",1731613,"STR-2203-HSXBHL","M5V","10","Spadina-Fort York"
"3637",1731614,"STR-2203-JBDBHM","M4E","19","Beaches-East York"
"3638",1731615,"STR-2203-FGMPHB","M6N","05","York South-Weston"
"3639",1731616,"STR-2203-FPTPHC","M4A","16","Don Valley East"
"3640",1731617,"STR-2203-FWZPHD","M4Y","13.0","Toronto Centre"
"3641",1731618,"STR-2203-GMMPHG","M5V","10","Spadina-Fort York"
"3642",1731619,"STR-2203-GVTPHH","M1E","25","Scarborough-Rouge Park"
"3643",1731620,"STR-2203-HLGPHK","M5V","10","Spadina-Fort York"
"3644",1731621,"STR-2203-HTMPHL","M5B","13","Toronto Centre"
"3645",1731622,"STR-2203-JBTPHM","M3H","06","York Centre"
"3646",1731623,"STR-2203-FHDBHB","M5A","13","Toronto Centre"
"3647",1731624,"STR-2203-FQKBHC","M2K","17","Don Valley North"
"3648",1731625,"STR-2203-GPDBHG","M8V","03","Etobicoke-Lakeshore"
"3649",1731626,"STR-2203-GWKBHH","M4J","14","Toronto-Danforth"
"3650",1731627,"STR-2203-HLXBHK","M5E","10","Spadina-Fort York"
"3651",1731628,"STR-2203-JCKBHM","M5S","11","University-Rosedale"
"3652",1731629,"STR-2203-FQZPHC","M1E","24","Scarborough-Guildwood"
"3653",1731630,"STR-2203-FYGPHD","M5S","13","Toronto Centre"
"3654",1731631,"STR-2203-GPTPHG","M5V","10","Spadina-Fort York"
"3655",1731632,"STR-2203-GWZPHH","M6K","09","Davenport"
"3656",1731633,"STR-2203-HFGPHJ","M4S","15","Don Valley West"
"3657",1731634,"STR-2203-HVTPHL","M1L","20","Scarborough Southwest"
"3658",1731635,"STR-2203-JCZPHM","M5J","10","Spadina-Fort York"
"3659",1731636,"STR-2203-FJKBHB","M8W","03","Etobicoke-Lakeshore"
"3660",1731637,"STR-2203-FRRBHC","M9V","01","Etobicoke North"
"3661",1731638,"STR-2203-FYXBHD","M5V","10","Spadina-Fort York"
"3662",1731639,"STR-2203-GQKBHG","M4S","12","Toronto-St. Paul's"
"3663",1731640,"STR-2203-GXRBHH","M5V","10","Spadina-Fort York"
"3664",1731641,"STR-2203-HFXBHJ","M9A","02","Etobicoke Centre"
"3665",1731642,"STR-2203-HPDBHK","M5B","13","Toronto Centre"
"3666",1731643,"STR-2203-HWKBHL","M5J","10","Spadina-Fort York"
"3667",1731644,"STR-2203-JDRBHM","M6P","09","Davenport"
"3668",1731645,"STR-2203-FJZPHB","M2J","17","Don Valley North"
"3669",1731646,"STR-2203-FSGPHC","M2N","18","Willowdale"
"3670",1731647,"STR-2203-FZMPHD","M4G","15","Don Valley West"
"3671",1731648,"STR-2203-GHTPHF","M4C","19","Beaches-East York"
"3672",1731649,"STR-2203-GQZPHG","M4L","14","Toronto-Danforth"
"3673",1731650,"STR-2203-GYGPHH","M5A","13.0","Toronto Centre"
"3674",1731651,"STR-2203-HPTPHK","M4L","14","Toronto-Danforth"
"3675",1731652,"STR-2203-HWZPHL","M4E","19","Beaches-East York"
"3676",1731653,"STR-2203-JFGPHM","M6H","09","Davenport"
"3677",1731654,"STR-2203-FKRBHB","M4E","19","Beaches-East York"
"3678",1731655,"STR-2203-FSXBHC","M2R","06","York Centre"
"3679",1731656,"STR-2203-GBDBHD","M6N","09","Davenport"
"3680",1731657,"STR-2203-GJKBHF","M2M","17","Don Valley North"
"3681",1731658,"STR-2203-GRRBHG","M5V","10","Spadina-Fort York"
"3682",1731659,"STR-2203-GYXBHH","M5J","10","Spadina-Fort York"
"3683",1731660,"STR-2203-HHDBHJ","M6K","04","Parkdale-High Park"
"3684",1731661,"STR-2203-HXRBHL","M6J","10","Spadina-Fort York"
"3685",1731662,"STR-2203-JFXBHM","M6H","09","Davenport"
"3686",1731663,"STR-2203-FLGPHB","M5B","13","Toronto Centre"
"3687",1731664,"STR-2203-FTMPHC","M5B","13","Toronto Centre"
"3688",1731665,"STR-2203-GBTPHD","M5V","10","Spadina-Fort York"
"3689",1731666,"STR-2203-GJZPHF","M5A","13","Toronto Centre"
"3690",1731667,"STR-2203-GSGPHG","M5V","10","Spadina-Fort York"
"3691",1731668,"STR-2203-GZMPHH","M5V","10","Spadina-Fort York"
"3692",1731669,"STR-2203-HHTPHJ","M8W","03","Etobicoke-Lakeshore"
"3693",1731670,"STR-2203-HQZPHK","M5R","11","University-Rosedale"
"3694",1731671,"STR-2203-HYGPHL","M1C","25","Scarborough-Rouge Park"
"3695",1731672,"STR-2203-JGMPHM","M2H","17","Don Valley North"
"3696",1731673,"STR-2203-FLYHHC","M5S","11","University-Rosedale"
"3697",1731674,"STR-2203-FVFHHD","M5V","10","Spadina-Fort York"
"3698",1731675,"STR-2203-GCLHHF","M5R","11","University-Rosedale"
"3699",1731676,"STR-2203-GKSHHG","M6E","12","Toronto-St. Paul's"
"3700",1731677,"STR-2203-GSYHHH","M1B","23","Scarborough North"
"3701",1731678,"STR-2203-HBFHHJ","M5G","11.0","University-Rosedale"
"3702",1731679,"STR-2203-HRSHHL","M3C","16","Don Valley East"
"3703",1731680,"STR-2203-HYYHHM","M1G","24","Scarborough-Guildwood"
"3704",1731681,"STR-2203-FFHVHB","M5S","13","Toronto Centre"
"3705",1731682,"STR-2203-FMPVHC","M5B","13","Toronto Centre"
"3706",1731683,"STR-2203-GDBVHF","M5J","10","Spadina-Fort York"
"3707",1731684,"STR-2203-GTPVHH","M6N","09","Davenport"
"3708",1731685,"STR-2203-HKBVHK","M4M","14","Toronto-Danforth"
"3709",1731686,"STR-2203-FFYHHB","M6N","05","York South-Weston"
"3710",1731687,"STR-2203-FPFHHC","M1K","20","Scarborough Southwest"
"3711",1731688,"STR-2203-FWLHHD","M1L","20","Scarborough Southwest"
"3712",1731689,"STR-2204-GDSHHF","M6S","04","Parkdale-High Park"
"3713",1731690,"STR-2204-GLYHHG","M5V","10","Spadina-Fort York"
"3714",1731691,"STR-2204-GVFHHH","M6R","04","Parkdale-High Park"
"3715",1731692,"STR-2204-HKSHHK","M5V","10","Spadina-Fort York"
"3716",1731693,"STR-2204-HSYHHL","M4Y","13.0","Toronto Centre"
"3717",1731694,"STR-2204-JBFHHM","M5E","10","Spadina-Fort York"
"3718",1731695,"STR-2204-FPVVHC","M5R","11","University-Rosedale"
"3719",1731696,"STR-2204-GVVVHH","M6G","11","University-Rosedale"
"3720",1731697,"STR-2204-HDBVHJ","M5A","13","Toronto Centre"
"3721",1731698,"STR-2204-HLHVHK","M4E","19","Beaches-East York"
"3722",1731699,"STR-2204-HTPVHL","M6H","09","Davenport"
"3723",1731700,"STR-2204-JBVVHM","M2M","18","Willowdale"
"3724",1731701,"STR-2204-FHFHHB","M5J","10","Spadina-Fort York"
"3725",1731702,"STR-2204-FQLHHC","M2N","18","Willowdale"
"3726",1731703,"STR-2204-FXSHHD","M2N","18","Willowdale"
"3727",1731704,"STR-2204-GFYHHF","M6H","09","Davenport"
"3728",1731705,"STR-2204-HDSHHJ","M1J","21","Scarborough Centre"
"3729",1731706,"STR-2204-HVFHHL","M5V","10","Spadina-Fort York"
"3730",1731707,"STR-2204-JCLHHM","M5N","08","Eglinton-Lawrence"
"3731",1731708,"STR-2204-FHVVHB","M4P","12","Toronto-St. Paul's"
"3732",1731709,"STR-2204-FRBVHC","M4K","14","Toronto-Danforth"
"3733",1731710,"STR-2204-FYHVHD","M3H","06","York Centre"
"3734",1731711,"STR-2204-GGPVHF","M4L","19","Beaches-East York"
"3735",1731712,"STR-2204-GPVVHG","M6R","04","Parkdale-High Park"
"3736",1731713,"STR-2204-HFHVHJ","M8V","03","Etobicoke-Lakeshore"
"3737",1731714,"STR-2204-HVVVHL","M1M","20","Scarborough Southwest"
"3738",1731715,"STR-2204-JDBVHM","M1V","23","Scarborough North"
"3739",1731716,"STR-2204-FJLHHB","M5R","11","University-Rosedale"
"3740",1731717,"STR-2204-FRSHHC","M2M","18","Willowdale"
"3741",1731718,"STR-2204-GHFHHF","M6J","10","Spadina-Fort York"
"3742",1731719,"STR-2204-GQLHHG","M1S","22","Scarborough-Agincourt"
"3743",1731720,"STR-2204-GXSHHH","M6S","04","Parkdale-High Park"
"3744",1731721,"STR-2204-HFYHHJ","M6K","10","Spadina-Fort York"
"3745",1731722,"STR-2204-HPFHHK","M5V","10","Spadina-Fort York"
"3746",1731723,"STR-2204-HWLHHL","M6G","11","University-Rosedale"
"3747",1731724,"STR-2204-JDSHHM","M6J","10","Spadina-Fort York"
"3748",1731725,"STR-2204-FKBVHB","M5S","11","University-Rosedale"
"3749",1731726,"STR-2204-GHVVHF","M5A","13","Toronto Centre"
"3750",1731727,"STR-2204-GRBVHG","M6K","09","Davenport"
"3751",1731728,"STR-2204-HGPVHJ","M5E","13","Toronto Centre"
"3752",1731729,"STR-2204-HPVVHK","M5V","10","Spadina-Fort York"
"3753",1731730,"STR-2204-HXBVHL","M8W","03","Etobicoke-Lakeshore"
"3754",1731731,"STR-2204-FSYHHC","M9R","02","Etobicoke Centre"
"3755",1731732,"STR-2204-GBFHHD","M2N","18","Willowdale"
"3756",1731733,"STR-2204-GJLHHF","M5J","10","Spadina-Fort York"
"3757",1731734,"STR-2204-HHFHHJ","M5B","13","Toronto Centre"
"3758",1731735,"STR-2204-HXSHHL","M5V","10","Spadina-Fort York"
"3759",1731736,"STR-2204-FLHVHB","M1T","22","Scarborough-Agincourt"
"3760",1731737,"STR-2204-FTPVHC","M6H","09","Davenport"
"3761",1731738,"STR-2204-GKBVHF","M9B","02","Etobicoke Centre"
"3762",1731739,"STR-2204-GSHVHG","M4Y","13.0","Toronto Centre"
"3763",1731740,"STR-2204-HHVVHJ","M6H","09","Davenport"
"3764",1731741,"STR-2204-HRBVHK","M6G","11","University-Rosedale"
"3765",1731742,"STR-2204-HYHVHL","M6H","09","Davenport"
"3766",1731743,"STR-2204-JGPVHM","M5G","11","University-Rosedale"
"3767",1731744,"STR-2204-FDTPHB","M6P","09","Davenport"
"3768",1731745,"STR-2204-FVGPHD","M6E","09","Davenport"
"3769",1731746,"STR-2204-GKTPHG","M2K","17","Don Valley North"
"3770",1731747,"STR-2204-GSZPHH","M5A","13","Toronto Centre"
"3771",1731748,"STR-2204-HBGPHJ","M9R","02","Etobicoke Centre"
"3772",1731749,"STR-2204-HJMPHK","M5J","10","Spadina-Fort York"
"3773",1731750,"STR-2204-HRTPHL","M6J","10","Spadina-Fort York"
"3774",1731751,"STR-2204-HYZPHM","M2N","18","Willowdale"
"3775",1731752,"STR-2204-FFKBHB","M8V","03","Etobicoke-Lakeshore"
"3776",1731753,"STR-2204-GDDBHF","M4P","12","Toronto-St. Paul's"
"3777",1731754,"STR-2204-GTRBHH","M4N","15","Don Valley West"
"3778",1731755,"STR-2204-HBXBHJ","M5V","10.0","Spadina-Fort York"
"3779",1731756,"STR-2204-HKDBHK","M1W","22","Scarborough-Agincourt"
"3780",1731757,"STR-2204-HSKBHL","M5V","10","Spadina-Fort York"
"3781",1731758,"STR-2204-HZRBHM","M4M","14","Toronto-Danforth"
"3782",1731759,"STR-2204-FPGPHC","M9B","2.0","Etobicoke Centre"
"3783",1731760,"STR-2204-FWMPHD","M6G","11","University-Rosedale"
"3784",1731761,"STR-2204-GLZPHG","M9B","02","Etobicoke Centre"
"3785",1731762,"STR-2204-GVGPHH","M6E","12","Toronto-St. Paul's"
"3786",1731763,"STR-2204-HCMPHJ","M5A","13","Toronto Centre"
"3787",1731764,"STR-2204-HKTPHK","M8W","03","Etobicoke-Lakeshore"
"3788",1731765,"STR-2204-HSZPHL","M6P","4.0","Parkdale-High Park"
"3789",1731766,"STR-2204-JBGPHM","M6H","09","Davenport"
"3790",1731767,"STR-2204-FPXBHC","M6H","09","Davenport"
"3791",1731768,"STR-2204-FXDBHD","M4E","19","Beaches-East York"
"3792",1731769,"STR-2204-GVXBHH","M5J","10","Spadina-Fort York"
"3793",1731770,"STR-2204-HDDBHJ","M5V","10","Spadina-Fort York"
"3794",1731771,"STR-2204-HLKBHK","M2K","17","Don Valley North"
"3795",1731772,"STR-2204-HTRBHL","M5V","10","Spadina-Fort York"
"3796",1731773,"STR-2204-FHGPHB","M2N","18","Willowdale"
"3797",1731774,"STR-2204-FQMPHC","M1C","25","Scarborough-Rouge Park"
"3798",1731775,"STR-2204-FXTPHD","M1M","24","Scarborough-Guildwood"
"3799",1731776,"STR-2204-GFZPHF","M5J","10","Spadina-Fort York"
"3800",1731777,"STR-2204-GPGPHG","M5R","11","University-Rosedale"
"3801",1731778,"STR-2204-GWMPHH","M5V","10","Spadina-Fort York"
"3802",1731779,"STR-2204-HDTPHJ","M5S","11","University-Rosedale"
"3803",1731780,"STR-2204-HLZPHK","M4Y","13","Toronto Centre"
"3804",1731781,"STR-2204-HVGPHL","M3B","16","Don Valley East"
"3805",1731782,"STR-2204-JCMPHM","M5J","10","Spadina-Fort York"
"3806",1731783,"STR-2204-FHXBHB","M6H","09","Davenport"
"3807",1731784,"STR-2204-GGRBHF","M4S","12","Toronto-St. Paul's"
"3808",1731785,"STR-2204-HFKBHJ","M5A","13","Toronto Centre"
"3809",1731786,"STR-2204-HMRBHK","M6J","10","Spadina-Fort York"
"3810",1731787,"STR-2204-JDDBHM","M6E","12","Toronto-St. Paul's"
"3811",1731788,"STR-2204-FJMPHB","M5V","10","Spadina-Fort York"
"3812",1731789,"STR-2204-FYZPHD","M5V","10","Spadina-Fort York"
"3813",1731790,"STR-2204-GHGPHF","M4K","14","Toronto-Danforth"
"3814",1731791,"STR-2204-GXTPHH","M6G","11","University-Rosedale"
"3815",1731792,"STR-2204-HFZPHJ","M4S","15","Don Valley West"
"3816",1731793,"STR-2204-HPGPHK","M5V","10","Spadina-Fort York"
"3817",1731794,"STR-2204-FKDBHB","M6J","10","Spadina-Fort York"
"3818",1731795,"STR-2204-FSKBHC","M4W","11","University-Rosedale"
"3819",1731796,"STR-2204-FZRBHD","M5V","10","Spadina-Fort York"
"3820",1731797,"STR-2204-GHXBHF","M5A","13","Toronto Centre"
"3821",1731798,"STR-2204-GRDBHG","M1G","24","Scarborough-Guildwood"
"3822",1731799,"STR-2204-HGRBHJ","M6R","04","Parkdale-High Park"
"3823",1731800,"STR-2204-HPXBHK","M5V","10","Spadina-Fort York"
"3824",1731801,"STR-2204-HXDBHL","M6J","11","University-Rosedale"
"3825",1731802,"STR-2204-JFKBHM","M8V","03","Etobicoke-Lakeshore"
"3826",1731803,"STR-2204-FKTPHB","M8V","03","Etobicoke-Lakeshore"
"3827",1731804,"STR-2204-FSZPHC","M8Y","03","Etobicoke-Lakeshore"
