"","postal_code","ward_name"
"5724","M5R","University-Rosedale"
"5725","M6J","Spadina-Fort York"
"5726","M1C","Scarborough-Rouge Park"
"5727","M5J","Spadina-Fort York"
"5728","M9W","Etobicoke North"
"5729","M5V","Spadina-Fort York"
"5730","M5A","Toronto Centre"
"5731","M5V","Spadina-Fort York"
"5732","M4C","Beaches-East York"
"5733","M3J","Humber River-Black Creek"
"5734","M4W","Toronto Centre"
"5735","M1T","Scarborough-Agincourt"
"5736","M1E","Scarborough-Guildwood"
"5737","M5V","Spadina-Fort York"
"5738","M4M","Toronto-Danforth"
"5739","M6P","Parkdale-High Park"
"5740","M5V","Spadina-Fort York"
"5741","M4J","Toronto-Danforth"
"5742","M5J","Spadina-Fort York"
"5743","M5V","Spadina-Fort York"
"5744","M4R","Eglinton-Lawrence"
"5745","M3J","York Centre"
"5746","M5J","Spadina-Fort York"
"5747","M8Z","Etobicoke-Lakeshore"
"5748","M1L","Scarborough Southwest"
"5749","M6C","St.Paul's"
"5750","M1X","Scarborough North"
"5751","M3M","York Centre"
"5752","M6G","University-Rosedale"
"5753","M6H","Davenport"
"5754","M5J","Spadina-Fort York"
"5755","M5V","Spadina-Fort York"
"5756","M4L","Toronto-Danforth"
"5757","M5V","Spadina-Fort York"
"5758","M5V","Spadina-Fort York"
"5759","M3B","Don Valley West"
"5760","M4Y","University-Rosedale"
"5761","M5J","Spadina-Fort York"
"5762","M5V","Spadina-Fort York"
"5763","M5V","Spadina-Fort York"
"5764","M8W","Etobicoke-Lakeshore"
"5765","M5A","Spadina-Fort York"
"5766","M6G","University-Rosedale"
"5767","M5S","Toronto Centre"
"5768","M2N","Willowdale"
"5769","M5V","Spadina-Fort York"
"5770","M6K","Spadina-Fort York"
"5771","M9P","Etobicoke Centre"
"5772","M5A","Toronto Centre"
"5773","M6J","Spadina-Fort York"
"5774","M5T","University-Rosedale"
"5775","M2H","Don Valley North"
"5776","M5V","Spadina-Fort York"
"5777","M4C","Beaches-East York"
"5778","M4E","Beaches-East York"
"5779","M6H","Davenport"
"5780","M2K","Don Valley North"
"5781","M6J","Spadina-Fort York"
"5782","M5V","Spadina-Fort York"
"5783","M6J","Spadina-Fort York"
"5784","M9B","Etobicoke Centre"
"5785","M6M","York South-Weston"
"5786","M5V","Spadina-Fort York"
"5787","M6J","University-Rosedale"
"5788","M5V","Spadina-Fort York"
"5789","M8Y","Etobicoke-Lakeshore"
"5790","M5V","Spadina-Fort York"
"5791","M8W","Etobicoke-Lakeshore"
"5792","M5V","Spadina-Fort York"
"5793","M1R","Scarborough Centre"
"5794","M5V","Spadina-Fort York"
"5795","M6K","Spadina-Fort York"
"5796","M6N","York South-Weston"
"5797","M1M","Scarborough Southwest"
"5798","M9P","Etobicoke Centre"
"5799","M4M","Toronto-Danforth"
"5800","M1T","Scarborough-Agincourt"
"5801","M1V","Scarborough North"
"5802","M5R","University-Rosedale"
"5803","M5E","Spadina-Fort York"
"5804","M5V","Spadina-Fort York"
"5805","M4Y","Toronto Centre"
"5806","M5G","University-Rosedale"
"5807","M1M","Scarborough Southwest"
"5808","M3B","Don Valley East"
"5809","M3K","York Centre"
"5810","M9B","Etobicoke-Lakeshore"
"5811","M5V","Spadina-Fort York"
"5812","M4X","Toronto Centre"
"5813","M1P","Scarborough Centre"
"5814","M5V","Spadina-Fort York"
"5815","M4P","Don Valley West"
"5816","M4L","Toronto-Danforth"
"5817","M5T","Spadina-Fort York"
"5818","M9R","Etobicoke North"
"5819","M9B","Etobicoke Centre"
"5820","M2J","Don Valley North"
"5821","M5A","Toronto Centre"
"5822","M4C","Beaches-East York"
"5823","M2N","Willowdale"
"5824","M5A","Toronto Centre"
"5825","M6N","Davenport"
"5826","M6J","Davenport"
"5827","M6J","Davenport"
"5828","M8V","Etobicoke-Lakeshore"
"5829","M1G","Scarborough-Guildwood"
"5830","M2J","Don Valley North"
"5831","M5A","Toronto Centre"
"5832","M9B","Etobicoke-Lakeshore"
"5833","M4X","Toronto Centre"
"5834","M5V","Spadina-Fort York"
"5835","M5V","Spadina-Fort York"
"5836","M9A","Etobicoke Centre"
"5837","M9C","Etobicoke Centre"
"5838","M6K","Davenport"
"5839","M6K","Davenport"
"5840","M5V","Spadina-Fort York"
"5841","M4L","Beaches-East York"
"5842","M5V","Spadina-Fort York"
"5843","M6J","Spadina-Fort York"
"5844","M4X","Toronto Centre"
"5845","M5S","University-Rosedale"
"5846","M4L","Toronto-Danforth"
"5847","M4E","Beaches-East York"
"5848","M8W","Etobicoke-Lakeshore"
"5849","M4L","Beaches-East York"
"5850","M6K","Parkdale-High Park"
"5851","M5J","Spadina-Fort York"
"5852","M6P","Davenport"
"5853","M4G","Don Valley West"
"5854","M4L","Beaches-East York"
"5855","M5V","Spadina-Fort York"
"5856","M6K","Davenport"
"5857","M1P","Scarborough Centre"
"5858","M5B","Toronto Centre"
"5859","M6H","Davenport"
"5860","M1K","Scarborough Southwest"
"5861","M4Y","Toronto Centre"
"5862","M4M","Toronto-Danforth"
"5863","M5R","St.Paul's"
"5864","M4J","Toronto-Danforth"
"5865","M5V","Spadina-Fort York"
"5866","M1E","Scarborough-Guildwood"
"5867","M4L","Beaches-East York"
"5868","M2N","Willowdale"
"5869","M2N","Willowdale"
"5870","M5R","University-Rosedale"
"5871","M9N","York South-Weston"
"5872","M5V","Spadina-Fort York"
"5873","M1M","Scarborough Southwest"
"5874","M9W","Etobicoke North"
"5875","M5A","Spadina-Fort York"
"5876","M6H","Davenport"
"5877","M2R","Willowdale"
"5878","M1L","Scarborough Southwest"
"5879","M6J","Davenport"
"5880","M9B","Etobicoke Centre"
"5881","M9V","Etobicoke North"
"5882","M4W","University-Rosedale"
"5883","M4L","Beaches-East York"
"5884","M4C","Beaches-East York"
"5885","M1E","Scarborough-Rouge Park"
"5886","M6S","Parkdale-High Park"
"5887","M5V","Spadina-Fort York"
"5888","M4H","Don Valley West"
"5889","M5A","Toronto Centre"
"5890","M6G","University-Rosedale"
"5891","M5V","Spadina-Fort York"
"5892","M4K","Toronto-Danforth"
"5893","M4Y","Toronto Centre"
"5894","M5T","Spadina-Fort York"
"5895","M5V","Spadina-Fort York"
"5896","M9N","York South-Weston"
"5897","M8W","Etobicoke-Lakeshore"
"5898","M4Y","Toronto Centre"
"5899","M5V","Spadina-Fort York"
"5900","M4L","Toronto-Danforth"
"5901","M5V","Spadina-Fort York"
"5902","M5V","Spadina-Fort York"
"5903","M6B","Eglinton-Lawrence"
"5904","M5J","Spadina-Fort York"
"5905","M6K","Davenport"
"5906","M6R","Parkdale-High Park"
"5907","M1K","Scarborough Southwest"
"5908","M5V","Spadina-Fort York"
"5909","M5V","Spadina-Fort York"
"5910","M5V","Spadina-Fort York"
"5911","M4W","University-Rosedale"
"5912","M4W","University-Rosedale"
"5913","M8Z","Etobicoke-Lakeshore"
"5914","M5A","Spadina-Fort York"
"5915","M6K","Spadina-Fort York"
"5916","M9A","Etobicoke-Lakeshore"
"5917","M5J","Spadina-Fort York"
"5918","M6K","Parkdale-High Park"
"5919","M4C","Beaches-East York"
"5920","M1T","Scarborough-Agincourt"
"5921","M4K","Toronto-Danforth"
"5922","M4Y","Toronto Centre"
"5923","M5A","Toronto Centre"
"5924","M5V","Spadina-Fort York"
"5925","M5J","Spadina-Fort York"
"5926","M4S","Don Valley West"
"5927","M1R","Scarborough Centre"
"5928","M5V","Spadina-Fort York"
"5929","M2M","Willowdale"
"5930","M6K","Spadina-Fort York"
"5931","M8Z","Etobicoke-Lakeshore"
"5932","M2N","Willowdale"
"5933","M5V","Spadina-Fort York"
"5934","M5V","Spadina-Fort York"
"5935","M2J","Don Valley North"
"5936","M4T","St.Paul's"
"5937","M1B","Scarborough-Rouge Park"
"5938","M1E","Scarborough-Rouge Park"
"5939","M4L","Beaches-East York"
"5940","M9N","York South-Weston"
"5941","M5V","Spadina-Fort York"
"5942","M8W","Etobicoke-Lakeshore"
"5943","M6C","St.Paul's"
"5944","M5T","University-Rosedale"
"5945","M5V","Spadina-Fort York"
"5946","M5A","Toronto Centre"
"5947","M5B","Toronto Centre"
"5948","M9C","Etobicoke Centre"
"5949","M2N","Willowdale"
"5950","M5V","Spadina-Fort York"
"5951","M6M","York South-Weston"
"5952","M5V","Spadina-Fort York"
"5953","M6N","York South-Weston"
"5954","M2M","Willowdale"
"5955","M5V","Spadina-Fort York"
"5956","M6J","Davenport"
"5957","M9N","York South-Weston"
"5958","M5V","Spadina-Fort York"
"5959","M5A","Toronto Centre"
"5960","M8Y","Etobicoke-Lakeshore"
"5961","M6G","University-Rosedale"
"5962","M4L","Toronto-Danforth"
"5963","M5R","University-Rosedale"
"5964","M6K","Spadina-Fort York"
"5965","M6L","York South-Weston"
"5966","M6H","Davenport"
"5967","M4L","Beaches-East York"
"5968","M9R","Etobicoke North"
"5969","M4V","St.Paul's"
"5970","M5A","Toronto Centre"
"5971","M5R","University-Rosedale"
"5972","M5V","Spadina-Fort York"
"5973","M8Y","Etobicoke-Lakeshore"
"5974","M4P","St.Paul's"
"5975","M5V","Spadina-Fort York"
"5976","M4M","Toronto-Danforth"
"5977","M4L","Toronto-Danforth"
"5978","M5V","Spadina-Fort York"
"5979","M9N","York South-Weston"
"5980","M6H","Davenport"
"5981","M8W","Etobicoke-Lakeshore"
"5982","M6K","Parkdale-High Park"
"5983","M3H","York Centre"
"5984","M2M","Willowdale"
"5985","M6G","University-Rosedale"
"5986","M2J","Don Valley North"
"5987","M4M","Toronto-Danforth"
"5988","M5V","Spadina-Fort York"
"5989","M6J","Davenport"
"5990","M1L","Scarborough Southwest"
"5991","M8V","Etobicoke-Lakeshore"
"5992","M8Y","Etobicoke-Lakeshore"
"5993","M5A","Toronto Centre"
"5994","M5V","Spadina-Fort York"
"5995","M4T","St.Paul's"
"5996","M5A","Toronto Centre"
"5997","M6N","York South-Weston"
"5998","M4L","Toronto-Danforth"
"5999","M5A","Toronto Centre"
"6000","M6P","Parkdale-High Park"
"6001","M1L","Scarborough Southwest"
"6002","M4M","Toronto-Danforth"
"6003","M6G","University-Rosedale"
"6004","M5B","Toronto Centre"
"6005","M5A","Toronto Centre"
"6006","M2H","Don Valley North"
"6007","M4V","St.Paul's"
"6008","M2N","Willowdale"
"6009","M2N","Willowdale"
"6010","M5J","Spadina-Fort York"
"6011","M4Y","Toronto Centre"
"6012","M1V","Scarborough North"
"6013","M6K","Spadina-Fort York"
"6014","M5M","Eglinton-Lawrence"
"6015","M6K","Parkdale-High Park"
"6016","M1T","Scarborough-Agincourt"
"6017","M5V","Spadina-Fort York"
"6018","M5C","Toronto Centre"
"6019","M2J","Don Valley North"
"6020","M8Y","Etobicoke-Lakeshore"
"6021","M5V","Spadina-Fort York"
"6022","M2N","Willowdale"
"6023","M8V","Etobicoke-Lakeshore"
"6024","M5V","Spadina-Fort York"
"6025","M6M","York South-Weston"
"6026","M5S","Toronto Centre"
"6027","M9R","Etobicoke Centre"
"6028","M5V","Spadina-Fort York"
"6029","M1N","Scarborough Southwest"
"6030","M5A","Spadina-Fort York"
"6031","M9W","Etobicoke North"
"6032","M6P","Parkdale-High Park"
"6033","M5T","University-Rosedale"
"6034","M4K","Toronto-Danforth"
"6035","M3C","Don Valley East"
"6036","M5V","Spadina-Fort York"
"6037","M6G","University-Rosedale"
"6038","M4J","Toronto-Danforth"
"6039","M4C","Beaches-East York"
"6040","M6N","York South-Weston"
"6041","M5J","Spadina-Fort York"
"6042","M3N","Humber River-Black Creek"
"6043","M5V","Spadina-Fort York"
"6044","M8V","Etobicoke-Lakeshore"
"6045","M9W","Etobicoke North"
"6046","M2J","Don Valley North"
"6047","M4Y","Toronto Centre"
"6048","M6K","Davenport"
"6049","M1T","Scarborough-Agincourt"
"6050","M5V","Spadina-Fort York"
"6051","M1M","Scarborough Southwest"
"6052","M4P","St.Paul's"
"6053","M5V","Spadina-Fort York"
"6054","M4L","Toronto-Danforth"
"6055","M5T","Spadina-Fort York"
"6056","M5V","Spadina-Fort York"
"6057","M5S","University-Rosedale"
"6058","M2N","Willowdale"
"6059","M5V","Spadina-Fort York"
"6060","M2J","Don Valley North"
"6061","M2R","Willowdale"
"6062","M5V","Spadina-Fort York"
"6063","M2N","Willowdale"
"6064","M2L","Don Valley West"
"6065","M3C","Don Valley East"
"6066","M8V","Etobicoke-Lakeshore"
"6067","M4C","Beaches-East York"
"6068","M4C","Beaches-East York"
"6069","M6K","Spadina-Fort York"
"6070","M1T","Scarborough-Agincourt"
"6071","M5R","University-Rosedale"
"6072","M5V","Spadina-Fort York"
"6073","M5P","St.Paul's"
"6074","M9V","Etobicoke North"
"6075","M3A","Don Valley East"
"6076","M2R","Willowdale"
"6077","M4C","Beaches-East York"
"6078","M1C","Scarborough-Rouge Park"
"6079","M6J","Spadina-Fort York"
"6080","M6K","Spadina-Fort York"
"6081","M2H","Don Valley North"
"6082","M5V","Spadina-Fort York"
"6083","M4L","Beaches-East York"
"6084","M5V","Spadina-Fort York"
"6085","M6G","University-Rosedale"
"6086","M6B","Eglinton-Lawrence"
"6087","M5J","Spadina-Fort York"
"6088","M5V","Spadina-Fort York"
"6089","M1M","Scarborough Southwest"
"6090","M2M","Willowdale"
"6091","M5S","University-Rosedale"
"6092","M5T","University-Rosedale"
"6093","M4X","Toronto Centre"
"6094","M1B","Scarborough-Rouge Park"
"6095","M4M","Toronto-Danforth"
"6096","M5V","Spadina-Fort York"
"6097","M5E","Toronto Centre"
"6098","M2R","York Centre"
"6099","M5J","Spadina-Fort York"
"6100","M9B","Etobicoke Centre"
"6101","M3K","York Centre"
"6102","M2N","Willowdale"
"6103","M9N","York South-Weston"
"6104","M8Y","Etobicoke-Lakeshore"
"6105","M1T","Scarborough-Agincourt"
"6106","M4K","Toronto-Danforth"
"6107","M6K","Parkdale-High Park"
"6108","M5V","Spadina-Fort York"
"6109","M2N","Willowdale"
"6110","M5J","Spadina-Fort York"
"6111","M4P","St.Paul's"
"6112","M4S","St.Paul's"
"6113","M4M","Toronto-Danforth"
"6114","M4E","Beaches-East York"
"6115","M6J","University-Rosedale"
"6116","M6J","Spadina-Fort York"
"6117","M5J","Spadina-Fort York"
"6118","M4G","Don Valley West"
"6119","M9R","Etobicoke Centre"
"6120","M6K","Spadina-Fort York"
"6121","M4M","Toronto-Danforth"
"6122","M6K","Parkdale-High Park"
"6123","M6J","Spadina-Fort York"
"6124","M6H","Davenport"
"6125","M6M","York South-Weston"
"6126","M4P","St.Paul's"
"6127","M3C","Don Valley East"
"6128","M1L","Scarborough Southwest"
"6129","M4Y","Toronto Centre"
"6130","M5E","Toronto Centre"
"6131","M5V","Spadina-Fort York"
"6132","M9V","Etobicoke North"
"6133","M5V","Spadina-Fort York"
"6134","M2J","Don Valley North"
"6135","M9W","Etobicoke North"
"6136","M5V","Spadina-Fort York"
"6137","M4C","Beaches-East York"
"6138","M5V","Spadina-Fort York"
"6139","M5J","Spadina-Fort York"
"6140","M1H","Scarborough-Guildwood"
"6141","M4M","Toronto-Danforth"
"6142","M2N","Willowdale"
"6143","M8Y","Etobicoke-Lakeshore"
"6144","M2P","Don Valley West"
"6145","M6H","Davenport"
"6146","M9M","Humber River-Black Creek"
"6147","M5N","Eglinton-Lawrence"
"6148","M6E","St.Paul's"
"6149","M6H","Davenport"
"6150","M5V","Spadina-Fort York"
"6151","M3N","Humber River-Black Creek"
"6152","M4L","Beaches-East York"
"6153","M1R","Scarborough Centre"
"6154","M5V","Spadina-Fort York"
"6155","M2J","Don Valley North"
"6156","M8V","Etobicoke-Lakeshore"
"6157","M6R","Parkdale-High Park"
"6158","M5V","Spadina-Fort York"
"6159","M6J","Spadina-Fort York"
"6160","M5T","University-Rosedale"
"6161","M5V","Spadina-Fort York"
"6162","M6E","Davenport"
"6163","M6K","Spadina-Fort York"
"6164","M4X","Toronto Centre"
"6165","M1S","Scarborough North"
"6166","M2M","Willowdale"
"6167","M9W","Etobicoke North"
"6168","M1B","Scarborough North"
"6169","M5V","Spadina-Fort York"
"6170","M6B","Eglinton-Lawrence"
"6171","M5B","Toronto Centre"
"6172","M5B","Toronto Centre"
"6173","M3H","York Centre"
"6174","M3M","York Centre"
"6175","M8Z","Etobicoke-Lakeshore"
"6176","M5J","Spadina-Fort York"
"6177","M2N","Willowdale"
"6178","M6M","York South-Weston"
"6179","M4C","Beaches-East York"
"6180","M5R","University-Rosedale"
"6181","M4L","Beaches-East York"
"6182","M6L","York South-Weston"
"6183","M6E","Davenport"
"6184","M5J","Spadina-Fort York"
"6185","M5V","Spadina-Fort York"
"6186","M5J","Spadina-Fort York"
"6187","M5J","Spadina-Fort York"
"6188","M5V","Spadina-Fort York"
"6189","M6G","Davenport"
"6190","M3M","York Centre"
"6191","M5J","Spadina-Fort York"
"6192","M5J","Spadina-Fort York"
"6193","M5V","Spadina-Fort York"
"6194","M4N","Don Valley West"
"6195","M5V","Spadina-Fort York"
"6196","M6K","Spadina-Fort York"
"6197","M5R","St.Paul's"
"6198","M6H","Davenport"
"6199","M4C","Beaches-East York"
"6200","M6K","Davenport"
"6201","M6E","Davenport"
"6202","M5V","Spadina-Fort York"
"6203","M6H","Davenport"
"6204","M4S","St.Paul's"
"6205","M5V","Spadina-Fort York"
"6206","M5J","Spadina-Fort York"
"6207","M5J","Spadina-Fort York"
"6208","M5J","Spadina-Fort York"
"6209","M5V","Spadina-Fort York"
"6210","M6R","Davenport"
"6211","M4L","Toronto-Danforth"
"6212","M5J","Spadina-Fort York"
"6213","M9B","Etobicoke Centre"
"6214","M5V","Spadina-Fort York"
"6215","M5V","Spadina-Fort York"
"6216","M3A","Don Valley East"
"6217","M9M","Humber River-Black Creek"
"6218","M4J","Toronto-Danforth"
"6219","M4A","Don Valley East"
"6220","M8Y","Etobicoke-Lakeshore"
"6221","M4E","Beaches-East York"
"6222","M3H","York Centre"
"6223","M5J","Spadina-Fort York"
"6224","M5B","Toronto Centre"
"6225","M6H","Davenport"
"6226","M5J","Spadina-Fort York"
"6227","M2J","Don Valley North"
"6228","M6J","Spadina-Fort York"
"6229","M4X","Toronto Centre"
"6230","M6M","York South-Weston"
"6231","M1C","Scarborough-Rouge Park"
"6232","M3A","Don Valley East"
"6233","M5B","Toronto Centre"
"6234","M5V","Spadina-Fort York"
"6235","M5V","Spadina-Fort York"
"6236","M4L","Toronto-Danforth"
"6237","M4B","Beaches-East York"
"6238","M5V","Spadina-Fort York"
"6239","M3C","Don Valley East"
"6240","M5M","Eglinton-Lawrence"
"6241","M5J","Spadina-Fort York"
"6242","M5V","Spadina-Fort York"
"6243","M1W","Scarborough-Agincourt"
"6244","M6K","Davenport"
"6245","M4L","Toronto-Danforth"
"6246","M4M","Toronto-Danforth"
"6247","M4Y","Toronto Centre"
"6248","M5R","University-Rosedale"
"6249","M5B","Toronto Centre"
"6250","M5V","Spadina-Fort York"
"6251","M5V","Spadina-Fort York"
"6252","M6C","Davenport"
"6253","M6J","Spadina-Fort York"
"6254","M6K","Parkdale-High Park"
"6255","M6J","Spadina-Fort York"
"6256","M5V","Spadina-Fort York"
"6257","M5J","Spadina-Fort York"
"6258","M5V","Spadina-Fort York"
"6259","M5S","University-Rosedale"
"6260","M8Y","Etobicoke-Lakeshore"
"6261","M5T","University-Rosedale"
"6262","M8V","Etobicoke-Lakeshore"
"6263","M5J","Spadina-Fort York"
"6264","M5V","Spadina-Fort York"
"6265","M5V","Spadina-Fort York"
"6266","M6C","St.Paul's"
"6267","M6K","Parkdale-High Park"
"6268","M5J","Spadina-Fort York"
"6269","M6J","University-Rosedale"
"6270","M5J","Spadina-Fort York"
"6271","M4G","Don Valley West"
"6272","M8V","Etobicoke-Lakeshore"
"6273","M4L","Toronto-Danforth"
"6274","M3L","York Centre"
"6275","M6J","Spadina-Fort York"
"6276","M4N","Don Valley West"
"6277","M5E","Spadina-Fort York"
"6278","M6H","Davenport"
"6279","M1T","Scarborough-Agincourt"
"6280","M9P","Etobicoke Centre"
"6281","M5J","Spadina-Fort York"
"6282","M8V","Etobicoke-Lakeshore"
"6283","M6A","Eglinton-Lawrence"
"6284","M6P","Davenport"
"6285","M9C","Etobicoke Centre"
"6286","M6J","University-Rosedale"
"6287","M6J","Spadina-Fort York"
"6288","M5J","Spadina-Fort York"
"6289","M5V","Spadina-Fort York"
"6290","M2M","Willowdale"
"6291","M4Y","Toronto Centre"
"6292","M5B","Toronto Centre"
"6293","M5J","Spadina-Fort York"
"6294","M6J","Spadina-Fort York"
"6295","M6E","Eglinton-Lawrence"
"6296","M5A","Toronto Centre"
"6297","M6S","Parkdale-High Park"
"6298","M4Y","Toronto Centre"
"6299","M6P","Davenport"
"6300","M5V","Spadina-Fort York"
"6301","M5J","Spadina-Fort York"
"6302","M6J","University-Rosedale"
"6303","M5V","Spadina-Fort York"
"6304","M5V","Spadina-Fort York"
"6305","M4B","Beaches-East York"
"6306","M5V","Spadina-Fort York"
"6307","M5R","University-Rosedale"
"6308","M2J","Don Valley North"
"6309","M4J","Toronto-Danforth"
"6310","M6N","York South-Weston"
"6311","M4J","Toronto-Danforth"
"6312","M6J","Spadina-Fort York"
"6313","M4L","Toronto-Danforth"
"6314","M4Y","Toronto Centre"
"6315","M6P","Davenport"
"6316","M6N","York South-Weston"
"6317","M6P","Parkdale-High Park"
"6318","M5V","Spadina-Fort York"
"6319","M5V","Spadina-Fort York"
"6320","M5J","Spadina-Fort York"
"6321","M4X","Toronto Centre"
"6322","M5J","Spadina-Fort York"
"6323","M5V","Spadina-Fort York"
"6324","M4C","Beaches-East York"
"6325","M5J","Spadina-Fort York"
"6326","M6H","Davenport"
"6327","M6G","St.Paul's"
"6328","M5J","Spadina-Fort York"
"6329","M4L","Toronto-Danforth"
"6330","M6K","Spadina-Fort York"
"6331","M5R","St.Paul's"
"6332","M5V","Spadina-Fort York"
"6333","M4L","Toronto-Danforth"
"6334","M2K","Don Valley North"
"6335","M5A","Toronto Centre"
"6336","M6J","Spadina-Fort York"
"6337","M3J","Humber River-Black Creek"
"6338","M1C","Scarborough-Rouge Park"
"6339","M6R","Parkdale-High Park"
"6340","M6J","Davenport"
"6341","M5V","Spadina-Fort York"
"6342","M4L","Toronto-Danforth"
"6343","M5V","Spadina-Fort York"
"6344","M5V","Spadina-Fort York"
"6345","M4S","St.Paul's"
"6346","M5V","Spadina-Fort York"
"6347","M5J","Spadina-Fort York"
"6348","M6N","York South-Weston"
"6349","M8W","Etobicoke-Lakeshore"
"6350","M6G","St.Paul's"
